Date,Close/Last,Volume,Open,High,Low
04/08/2022,$89.74,4017239,$89.49,$90.27,$88.62
04/07/2022,$89.46,7097205,$89.82,$90.08,$87.09
04/06/2022,$89.91,6576669,$89.37,$90.17,$87.82
04/05/2022,$90.1,6720767,$91.66,$92.34,$89.91
04/04/2022,$92.02,5141193,$92.18,$92.32,$90.9
04/01/2022,$92.49,5641339,$92.1,$92.56,$91.11
03/31/2022,$91.5,8225689,$93.75,$93.947,$91.47
03/30/2022,$94.58,5633618,$93.62,$95.14,$93.3022
03/29/2022,$94.65,8594622,$93.02,$94.97,$93.02
03/28/2022,$92,7519411,$93.6,$93.64,$90.72
03/25/2022,$94.02,5751099,$94.44,$94.91,$93.411
03/24/2022,$94.12,5333810,$94.39,$94.42,$93.65
03/23/2022,$93.7,4893275,$94.58,$94.66,$93.51
03/22/2022,$94.9,4816211,$95.24,$96.23,$94.6
03/21/2022,$94.82,5482147,$94.45,$95.72,$93.645
03/18/2022,$95.59,7396631,$95.59,$95.91,$94.5619
03/17/2022,$95.53,4350277,$94.2,$95.57,$93.31
03/16/2022,$94.7,5578656,$93.47,$95.44,$92.735
03/15/2022,$92.35,5102438,$93.25,$93.56,$91.26
03/14/2022,$92.45,6043621,$92.44,$93.99,$91.94
03/11/2022,$92.28,7066380,$92.8,$93.62,$91.66
03/10/2022,$91.33,8115515,$87.77,$91.6,$87.4515
03/09/2022,$91.25,6475832,$91.46,$92.99,$91.1
03/08/2022,$88.15,6857079,$87.03,$90.45,$85.545
03/07/2022,$85.38,7120132,$88.67,$89.205,$85.29
03/04/2022,$89.14,8441538,$90.22,$90.48,$87.52
03/03/2022,$92.45,4622944,$94.94,$95.3,$91.98
03/02/2022,$94.16,4442828,$93.46,$94.95,$93.08
03/01/2022,$92.33,6732460,$94.96,$96.06,$91.87
02/28/2022,$95.51,6319108,$94.76,$95.8196,$94.13
02/25/2022,$96.37,6972485,$93.41,$97.42,$93.06
02/24/2022,$92.54,11392370,$90.59,$93.09,$87.7
02/23/2022,$92.65,7376523,$93.79,$94.86,$92.31
02/22/2022,$94.15,7694145,$92.64,$95.2249,$92.37
02/18/2022,$92.69,15644110,$98.42,$98.97,$91.92
02/17/2022,$98.46,3881022,$100.35,$100.43,$97.88
02/16/2022,$101.41,4891072,$100.09,$101.91,$99.89
02/15/2022,$100.92,6697616,$97.99,$101.38,$97.95
02/14/2022,$96.6,6960777,$96.71,$97.4,$95.56
02/11/2022,$96.83,7455454,$99.02,$100.23,$96.17
02/10/2022,$98.79,5512914,$98.39,$100.68,$98
02/09/2022,$99.25,6624205,$100.25,$100.47,$99.12
02/08/2022,$99.31,5158353,$99.98,$100.5,$98.63
02/07/2022,$99.9,4385658,$99.37,$100.59,$98.5
02/04/2022,$99.01,6403566,$97.7,$100.05,$97.64
02/03/2022,$98.32,6213283,$97.15,$99.16,$96.55
02/02/2022,$98.04,5561406,$97.67,$98.58,$96.16
02/01/2022,$97.95,8149215,$95,$98.42,$94.75
01/31/2022,$94.48,7001570,$91.61,$94.555,$91.03
01/28/2022,$92.1,6478640,$89.3,$92.16,$88.85
01/27/2022,$89.9,7804627,$90,$91.77,$88.07
01/26/2022,$89.32,10637160,$91.51,$91.91,$88.05
01/25/2022,$91.11,20951990,$91.12,$92.36,$88.3
01/24/2022,$96.91,9879456,$94.59,$97.44,$92.29
01/21/2022,$96.3,8077410,$97.7,$98.35,$95.86
01/20/2022,$98.25,5635453,$100.23,$101.79,$97.97
01/19/2022,$100.62,5698958,$102.69,$102.99,$100.47
01/18/2022,$102.89,8412995,$102.56,$103.73,$102.16
01/14/2022,$103.16,4380309,$101.66,$103.27,$100.91
01/13/2022,$102.46,4382511,$102.29,$103.65,$101.8
01/12/2022,$102.24,4558453,$101.43,$102.6178,$101.38
01/11/2022,$101.79,5673887,$100.29,$102.37,$99.97
01/10/2022,$99.42,5768666,$101.72,$102,$98.94
01/07/2022,$101.4,6248430,$99.8,$102.24,$99.77
01/06/2022,$99.95,4277011,$100.45,$101.08,$99.42
01/05/2022,$99.37,5894662,$99.73,$101.79,$99.29
01/04/2022,$99.37,7624083,$98.78,$100.05,$98.09
01/03/2022,$96.24,4621178,$95.22,$97.44,$94.75
12/31/2021,$94.47,3795703,$94.5,$94.97,$93.9
12/30/2021,$94.7,3269019,$94.66,$95.98,$94.5315
12/29/2021,$94.79,3490524,$95,$95.48,$94.44
12/28/2021,$95.3,4054839,$94.43,$96.08,$94.24
12/27/2021,$94.62,3429798,$93.63,$94.67,$93.45
12/23/2021,$94,3885495,$93.3,$94.54,$93.3
12/22/2021,$93.07,4663916,$92.92,$93.71,$92.16
12/21/2021,$93.06,7617689,$90.72,$93.67,$90.72
12/20/2021,$89.98,6013175,$90,$90.1,$88.17
12/17/2021,$91.45,9069622,$92.45,$93.07,$90.11
12/16/2021,$92.53,7127357,$92.52,$94.34,$92.2
12/15/2021,$92.08,7694479,$92.22,$92.41,$90.18
12/14/2021,$92.11,7260757,$92.75,$94.055,$91.72
12/13/2021,$93.13,7378550,$95.97,$96.4,$92.82
12/10/2021,$96.95,4276337,$98.09,$98.5599,$96.45
12/09/2021,$97.83,4066718,$97.77,$98.19,$97
12/08/2021,$98.28,4756834,$97.55,$98.94,$96.98
12/07/2021,$97.55,5049030,$96.6,$98.33,$96.3
12/06/2021,$96.01,6679937,$93.85,$96.89,$93.24
12/03/2021,$92.77,8082765,$95.13,$95.35,$91.73
12/02/2021,$95.23,6094635,$94.2,$95.78,$92.81
12/01/2021,$93,8664983,$96.55,$96.89,$92.94
11/30/2021,$94.99,11409440,$96.64,$97.43,$94.47
11/29/2021,$98.4,9776599,$99.27,$100.43,$96.83
11/26/2021,$97.84,8607582,$96.66,$98.1,$95.51
11/24/2021,$102.23,5572077,$101.86,$102.315,$101.31
11/23/2021,$102.08,6012850,$101.78,$102.21,$101.15
11/22/2021,$101.04,6209754,$100.47,$101.97,$100.275
11/19/2021,$99.96,6605069,$99.8,$100.74,$99.3
11/18/2021,$100.67,8534271,$101.43,$101.8,$99.18
11/17/2021,$101.99,8307608,$103.7,$103.88,$101.42
11/16/2021,$103.35,11997730,$106.15,$106.21,$102.82
11/15/2021,$106.67,6124929,$108.03,$108.67,$106.2
11/12/2021,$107.59,7625770,$107.4,$107.93,$106.46
11/11/2021,$107,5512827,$108.55,$109.6,$106.78
11/10/2021,$108.96,8692604,$112.5,$112.68,$108.11
11/09/2021,$111.29,25123670,$114.73,$116.165,$110.48
11/08/2021,$108.42,5174452,$109.4,$110.31,$108.315
11/05/2021,$108.74,7602292,$106.93,$109.65,$106.85
11/04/2021,$105.21,4675823,$105.87,$106.4,$104.29
11/03/2021,$105.97,4111736,$106.16,$106.34,$104.82
11/02/2021,$106.69,4480827,$106.34,$107.1399,$105.3
11/01/2021,$106.23,4887068,$105.76,$106.77,$105.28
10/29/2021,$104.87,5618692,$104.95,$105.24,$104.12
10/28/2021,$105.26,5910758,$103.39,$105.375,$103.1
10/27/2021,$103.85,8984276,$107.88,$108.28,$103.69
10/26/2021,$107.44,11700980,$105.76,$110.97,$105.22
10/25/2021,$105.3,6496185,$103.64,$105.985,$103.325
10/22/2021,$104.05,5355045,$103.05,$104.505,$102.5501
10/21/2021,$103.15,7219593,$105.76,$106.39,$103.01
10/20/2021,$106,6107906,$104.75,$106.02,$103.87
10/19/2021,$104.73,4216374,$104.58,$104.97,$103.58
10/18/2021,$104.12,4145535,$103.68,$104.5701,$103.04
10/15/2021,$104.41,5650266,$103.65,$105.9,$103.19
10/14/2021,$102.74,6140944,$103.14,$103.65,$102.37
10/13/2021,$102.36,7519190,$102.2,$103.2,$101.18
10/12/2021,$102.72,8549578,$103.56,$104.04,$101.56
10/11/2021,$104.08,4121833,$104.84,$105.76,$103.97
10/08/2021,$104.72,4273578,$105.37,$106.22,$104.66
10/07/2021,$105.51,6656476,$104.84,$106.53,$104.33
10/06/2021,$104.33,7013886,$103.68,$104.42,$102.06
10/05/2021,$104.9,5737196,$105.06,$105.995,$103.75
10/04/2021,$104.9,7656188,$105.4,$107.08,$104.6
10/01/2021,$105.82,8094466,$104.18,$106.3899,$103.67
09/30/2021,$103.03,8946772,$106.36,$107.09,$102.95
09/29/2021,$106.28,7399248,$106,$107,$105.3078
09/28/2021,$105.73,12551700,$105.29,$106.75,$104.7301
09/27/2021,$105.35,8081525,$104.55,$106.3338,$104.39
09/24/2021,$103.8,6559540,$102.66,$104.195,$102.6
09/23/2021,$102.96,11601090,$99.53,$104.08,$99.52
09/22/2021,$98.54,11216070,$97.67,$99.025,$97.66
09/21/2021,$96.82,15788640,$99.9,$99.99,$96.21
09/20/2021,$99.81,10103810,$98.5,$99.865,$97.27
09/17/2021,$100.47,10721930,$101.15,$101.8636,$100.13
09/16/2021,$101.34,5981928,$102.39,$102.6999,$100.82
09/15/2021,$102.16,8103742,$100.79,$102.47,$100.69
09/14/2021,$100.38,16022580,$104.54,$104.55,$100.0727
09/13/2021,$104.46,12484210,$102.65,$104.86,$102.02
09/10/2021,$102,9563565,$103.29,$103.95,$101.775
09/09/2021,$103.29,9386479,$102.36,$104.92,$102.11
09/08/2021,$102.58,12001300,$102.95,$104.73,$100.42
09/07/2021,$103.29,10991680,$104.5,$104.94,$102.31
09/03/2021,$104.75,7617749,$106,$107.36,$104.08
09/02/2021,$106.26,8494837,$104,$106.34,$103.98
09/01/2021,$103.66,7968108,$105.36,$105.47,$103.261
08/31/2021,$105.41,10990790,$104.94,$106.36,$104.46
08/30/2021,$105.19,7145665,$106.33,$106.46,$104.8
08/27/2021,$106.09,7770955,$103.9,$106.145,$103.9
08/26/2021,$103.38,8166535,$104.46,$104.62,$102.84
08/25/2021,$104.7,7867116,$103.36,$105.125,$102.55
08/24/2021,$103.27,6857682,$101.29,$103.51,$101.06
08/23/2021,$100.97,6007436,$100.6,$101.48,$100.27
08/20/2021,$100.05,6356677,$99.59,$100.67,$99.1
08/19/2021,$99.42,10805750,$100,$100.82,$98.6
08/18/2021,$101.41,6496462,$101.08,$103.47,$100.76
08/17/2021,$101.62,8177375,$102.54,$103.27,$100.36
08/16/2021,$103.35,6919442,$104.23,$104.3,$102.24
08/13/2021,$104.92,5619902,$106.5,$106.62,$104.58
08/12/2021,$106.52,6400312,$106.19,$107.23,$105.24
08/11/2021,$106.04,8305138,$106.21,$106.21,$103.82
08/10/2021,$106.08,8056071,$103.81,$106.33,$103.2
08/09/2021,$103.71,7954709,$103.56,$104.2699,$102.03
08/06/2021,$104.52,10988170,$103.36,$105.26,$103.36
08/05/2021,$103.02,8130781,$103,$104.64,$102.52
08/04/2021,$102.91,14144330,$101.81,$103.45,$101.46
08/03/2021,$103.06,14440020,$100.2,$103.2,$98.11
08/02/2021,$100.6,24885500,$104.48,$107.21,$100.4317
07/30/2021,$103.6,1250000,$105.28,$105.76,$103.36
07/29/2021,$106.32,6784558,$105.52,$107.04,$104.72
07/28/2021,$105.04,8571033,$105.2,$107.84,$104.32
07/27/2021,$104.64,14930538,$106.64,$107.76,$102.4
07/26/2021,$103.36,6728613,$101.28,$103.52,$101.04
07/23/2021,$101.68,4722409,$102.4,$103.04,$101.04
07/22/2021,$101.6,5427873,$104.4,$104.48,$101.6
07/21/2021,$104.64,8440719,$102.32,$104.88,$102.16
07/20/2021,$101.6,9390364,$96.08,$101.92,$95.92
07/19/2021,$96,12362151,$97.52,$97.92,$94.56
07/16/2021,$100.4,5695470,$102.4,$102.96,$100.16
07/15/2021,$102.08,6423854,$101.52,$103.36,$100.56
07/14/2021,$102.48,5588733,$103.04,$103.84,$101.76
07/13/2021,$103.12,4926444,$104.72,$104.72,$103.04
07/12/2021,$104.88,6969833,$104.48,$105.08,$103.2
07/09/2021,$105.28,5165288,$104.08,$105.52,$103.52
07/08/2021,$102.96,6727848,$101.84,$103.52,$100.88
07/07/2021,$103.84,7632564,$103.04,$104.6,$101.92
07/06/2021,$103.36,8829845,$106.24,$106.56,$102.56
07/02/2021,$106.88,4149986,$108.32,$108.32,$106.48
07/01/2021,$107.84,5836633,$108.64,$109.04,$106.88
06/30/2021,$107.68,8568975,$105.2,$108.2,$104.4
06/29/2021,$104.72,8649645,$104.48,$105.84,$103.68
06/28/2021,$103.12,7723448,$105.28,$105.36,$102.32
06/25/2021,$105.28,4264449,$105.28,$105.92,$104.8
06/24/2021,$105.2,5977556,$104.48,$105.6,$103.36
06/23/2021,$103.6,5459693,$104.16,$105.52,$103.52
06/22/2021,$104.24,4783573,$104.96,$105.56,$103.52
06/21/2021,$105.52,6744261,$103.12,$105.52,$102.88
06/18/2021,$102.24,10258084,$102.72,$104.16,$102
06/17/2021,$104,9626679,$107.28,$108.08,$103.28
06/16/2021,$107.52,8766406,$108,$109.2,$106.32
06/15/2021,$108.32,4753236,$107.6,$108.56,$106.48
06/14/2021,$107.76,5678223,$110.24,$110.64,$107.28
06/11/2021,$109.52,5295661,$109.2,$110.24,$108.56
06/10/2021,$109.04,6229850,$110.48,$110.96,$108.72
06/09/2021,$109.84,6970965,$110.16,$110.48,$109.36
06/08/2021,$111.2,5515246,$111.76,$111.88,$109.76
06/07/2021,$111.28,4668638,$112,$112.52,$110.88
06/04/2021,$111.68,8008895,$113.28,$113.6,$110.88
06/03/2021,$112.72,7895478,$111.92,$114.96,$111.52
06/02/2021,$112.72,4992106,$113.44,$113.44,$112.08
06/01/2021,$113.2,6284615,$113.84,$114.72,$112.8
05/28/2021,$112.48,9071486,$114.32,$114.72,$112.24
05/27/2021,$114.8,23073575,$108.8,$115.2,$108.72
05/26/2021,$107.2,7533709,$104.96,$107.4,$104.32
05/25/2021,$104.96,5916213,$105.6,$106.32,$104.8
05/24/2021,$105.44,4876594,$106.32,$106.48,$104.96
05/21/2021,$105.84,6665009,$104.88,$106.24,$104.4
05/20/2021,$104.48,5809333,$104.72,$104.8704,$103.36
05/19/2021,$104.72,7427025,$103.2,$104.8,$102.32
05/18/2021,$103.76,6115793,$105.44,$106.16,$103.76
05/17/2021,$105.2,9537731,$105.84,$106.72,$104.96
05/14/2021,$106.08,6334675,$104.96,$106.4,$104.2408
05/13/2021,$103.76,8197854,$102.4,$104.32,$101.76
05/12/2021,$102.56,8856213,$104.64,$105.04,$102.16
05/11/2021,$104.72,8501530,$105.52,$106.32,$103.52
05/10/2021,$106.8,8195256,$106.48,$108.64,$106.4
05/07/2021,$106.4,6735084,$105.28,$106.72,$104.56
05/06/2021,$105.68,7847154,$105.76,$106.48,$104.24
05/05/2021,$105.68,4431048,$105.28,$106.32,$104.72
05/04/2021,$104.96,9692273,$106.72,$107.08,$104.56
05/03/2021,$107.6,7934061,$105.92,$108.24,$105.36
04/30/2021,$104.96,6237443,$105.28,$106.8,$104.64
04/29/2021,$105.68,6894700,$105.44,$106.32,$104.64
04/28/2021,$105.6,8261924,$106.64,$106.8,$105.2
04/27/2021,$107.92,18721875,$108,$108.32,$103.28
04/26/2021,$108.56,11722363,$109.04,$112,$108.4
04/23/2021,$108.4,5895753,$108,$108.88,$106.88
04/22/2021,$107.28,6575970,$106.8,$109.4,$106.24
04/21/2021,$106.8,6201010,$103.44,$107.04,$102.16
04/20/2021,$104.48,7682091,$107.28,$107.28,$103.2
04/19/2021,$107.68,5609470,$106.56,$107.76,$105.36
04/16/2021,$107.12,6253055,$109.04,$109.44,$106.8
04/15/2021,$108.4,6360223,$109.84,$110,$107.52
04/14/2021,$109.44,8079874,$107.44,$110.32,$107.36
04/13/2021,$107.52,6402981,$108.08,$108.32,$106.08
04/12/2021,$108.72,5259619,$108.88,$109.44,$107.76
04/09/2021,$108.8,7905746,$108,$110.64,$107.36
